"docid"	"author"	"realname"	"pseudonym"	"gender"	"nationality"	"authordate"	"inferreddate"	"firstpub"	"latestcomp"	"allcopiesofwork"	"copiesin25yrs"	"enumcron"	"imprint"	"genres"	"subjects"	"shorttitle"	"category"	"hathiadvent"
"uc1.b3569284"	"Tarkington, Booth"			"m"	"us"	"1869-1946."	1941	1941	1941	3	3		"Garden City, N.Y.|Doubleday, Doran and company, inc.|1941."	"NotFiction"		"The fighting Littles"	"longfiction"	"contemporary"
"mdp.39015014743358"	"Train, Arthur Cheney"			"m"	"us"	"1875-1945."	1938	1938	1938	1	1		"New York|C. Scribner's sons|1938."	"NotFiction"		"Old man Tutt"	"longfiction"	"contemporary"
"mdp.39015031045266"	"Lawrence, James Henry"			"m"	"uk"	"1773-1840."	1811	1811	1811	4	4	"v.3"	"London;Printed for T. Hookham, jun. and E. T. Hookham;1811."	"Fiction"		"The empire of the Nairs; or, The rights of women. An Utopian romance"	"longfiction"	"contemporary"
"uc1.b4950725"	"Heller, William"			"m"	"us"	"1920-"	1980	1980	1980	1	1		"Ardmore, Pa.|Dorrance|c1980."	"Fiction"		"Mr. President-- : a novel"	"longfiction"	"contemporary"
"uc1.32106014786492"	"Ağaoğlu, Adalet"	"Ağaoğlu, Adalet"		"f"	"tu"	"1929-"	1997	1997	1997	1	1		"Austin, Tex.|Center for Middle Eastern studies, University of Texas at Austin|c1997"	"NotFiction"	"Fiction|Social life and customs|History|Coup d'état, 1980"	"Curfew"	"longfiction"	"contemporary"
"hvd.hwkd6m"	"Le Maistre, John Gustavus"	"Lemaistre, John Gustavus"		"m"	"uk"	"d. 1840."	1801	1799	1801	1	1		"Cork;Connor;1801."	"NotFiction"		"Frederic Latimer; or, The history of a young man of fashion"	"longfiction"	"contemporary"
"mdp.39015065763206"	"Smith, Horace"			"m"	"uk"	"1779-1849."	1828	1828	1828	8	8	"v.3"	"London;H. Colburn;1828."	"Fiction"	"Fiction|Description and travel"	"Zillah; a tale of the Holy City"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t0jt0603z"				"u"	"uk"		1866	1866	1866	1	1	"v.2"	"London;T.C. Newby;1866."			"The Master of Wingbourne"	"longfiction"	"contemporary"
"njp.32101074942507"				"u"	"uk"		1832	1832	1832	1	1	"v. 1"	"London;Fisher, Son, and Jackson;1832."	"NotFiction"		"Richard of York; or, ""The white rose of England"""	"longfiction"	"contemporary"
"mdp.39015012187459"	"Banville, John"			"m"	"ir"	"1945-"	1986	1986	1986	1	1		"London|Secker & Warburg|1986."	"Fiction"		"Mefisto"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t08w41v7r"	"Scargill, William Pitt"			"m"	"uk"	"1787-1836."	1827	1827	1827	13	13	"v.3"	"London;H.Colburn;1827."	"Fiction|NotFiction"		"Blue-stocking Hall"	"longfiction"	"contemporary"
"uc1.b4102932"	"Trusta, H"			"u"		"1815-1852."	1851	1851	1851	2	2		"Philadelphia, New York, [etc.;American Sunday-School Union;1851]."	"NotFiction"	"American Sunday-School Union"	"The sunny side; or, the country minister's wife"	"longfiction"	"contemporary"
"mdp.39015016450176"	"Bruce, Charles"			"m"	"ca"	"1906-1971."	1959	1959	1959	1	1		"Toronto|Macmillan|1959."	"Fiction"		"The township of time : a chronicle"	"longfiction"	"contemporary"
"uc2.ark+=13960=t4cn71w4h"	"Newall, J. T"			"m"			1866	1866	1866	1	1		"London;Tinsley brothers;1866."		"Hunting|India"	"The eastern hunters"	"longfiction"	"contemporary"
"mdp.39015061142009"				"u"			1994	1994	1994	1	1		"New York|Barnes & Noble|c1994."	"Short stories"	"Horror tales|Sea stories|Fiction|Ships"	"Sea-cursed : thirty terrifying tales of the deep"	"shortfiction"	"contemporary"
"wu.89095807715"		"Sandoe, James"		"m"	"us"	"1912-"	1948	1948	1948	1	1		"New York|Sheridan House|c1948."	"Mystery and detective fiction|Fiction"	"Murder|Fiction|Crime|Detective and mystery stories"	"Murder, plain & fanciful, with some milder malefactions"	"shortfiction"	"contemporary"
"uc2.ark+=13960=t7np1zc9r"	"Joseph, E. L"	"Joseph, Edward Lanzer"		"m"	"tr"	"1792-1838."	1838	1838	1838	1	1	"v.2"	"London;Saunders and Otley;1838."			"Warner Arundell"	"longfiction"	"contemporary"
"hvd.hwp4k1"	"Walker, George"			"m"	"uk"	"1772-1847."	1833	1800	1833	3	2	2	"Baltimore;W. & J. Neal;1833."	"NotFiction"		"The three Spaniards, a romance"	"longfiction"	"reprint"
"wu.89098013311"	"Brownell, Henrietta M. K"			"f"	"us"		1885	1885	1885	1	1		"New York;The Catholic Publication Society Co.;1885."	"Fiction"	"Fiction"	"God's way: man's way; a story of Bristol"	"longfiction"	"contemporary"
"uc2.ark+=13960=t4bp00d65"	"Turczynowicz, Laura (Blackwell) de Gozdawa"			"u"			1916	1916	1916	2	2		"New York;London;G.P. Putnam's sons;1916"		"IsBiographical|Poland|History|German occupation, 1914-1918|World War, 1914-1918|Personal narratives"	"When the Prussians came to Poland;"	"notfiction"	"contemporary"
"mdp.39015004116086"	"Brautigan, Richard"			"m"	"us"	"1935-1984"	1971	1971	1971	2	2		"New York|Simon and Schuster|1971"	"Fiction|NotFiction"		"The abortion: an historical romance 1966"	"longfiction"	"contemporary"
"uc2.ark+=13960=t7gq6s478"	"Hawthorne, Julian"			"m"	"us"	"1846-1934."	1880	1880	1880	2	2		"London;Longmans, Green;1880."			"Yellow-cap, and other fairy-stories for children"	"juvenile"	"contemporary"
"njp.32101065104125"				"u"			1847	1847	1847	1	1		"London;Steill;1847"	"NotFiction"		"Wisdom for the age; or, Common sense for those who want it, being the experience of Magus, an eccentric philosopher who opened a school in the modern Babylon ... Term the first"	"notfiction"	"contemporary"
"uiuo.ark+=13960=t0ms4c84w"	"Steward, Isabella Travers"			"f"			1840	1840	1840	3	3	"v.1"	"London;Boone;1840."			"The interdict"	"longfiction"	"contemporary"
"hvd.32044090341959"	"Dickens, Charles"			"m"	"uk"	"1812-1870."	1840	1840	1840	5	5	"v.1"	"London;Chapman and Hall;1840-1841."	"Fiction|Historical fiction|NotFiction"	"Fiction|Gordon Riots, 1780|History|Social life and customs|19th century|18th century"	"Master Humphrey's clock"	"notfiction"	"contemporary"
"mdp.39015000551575"	"O'Meara, Walter"			"m"	"us"	"1897-1989."	1956	1956	1956	1	1		"New York|Holt|1956"	"Fiction"		"Minnesota Gothic, a novel"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t76t0x921"				"u"			1825	1825	1825	2	2	"v.1"	"London;Printed for C. Knight;1825."		"Great Britain|Fiction|History|Charles II, 1660-1685"	"The Abduction, or, The adventures of Major Sarney"	"longfiction"	"contemporary"
"njp.32101068178696"	"Herbert, Henry William"			"u"		"1807-1858."	1881	1858	1858	3	3	"v.2"	"Philadelphia;T. B. Peterson & brothers;c1881"	"NotFiction"	"1856-1925|Pond, Fred. E|(Frederick Eugene)"	"Frank Forester's sporting scenes and characters. Embracing ""The Warwick woodlands"", ""My shooting box"", ""The Quondon hounds"", and ""The deerstalkers"""	"shortfiction"	"contemporary"
"uc1.b4451101"	"Mayer, Debby"			"f"	"us"		1982	1982	1982	1	1		"New York|Putnam|c1982."	"Fiction"		"Sisters"	"longfiction"	"contemporary"
"uc1.b305452"	"Bremer, Fredrika"			"f"	"sw"	"1801-1865."	1843	1839	1843	2	2	"v. 2"	"London;Longman, Brown, Green, and Longmans;1843."			"The home"	"longfiction"	"contemporary"
"inu.30000095651000"	"Griffith, Nicola"			"f"		"1960-"	2007	2007	2007	1	1		"New York|Riverhead Books|c2007."	"Mystery fiction|Fiction"	"Lesbians|Real estate investment|Fiction|Torvingen, Aud (Fictitious character)|Self-defense for women|Ex-police officers|Fraud investigation"	"Always"	"longfiction"	"contemporary"
"uc2.ark+=13960=t52f7k62m"	"Morris, Gouverneur"			"m"	"us"	"1876-1953."	1921	1911	1921	2	2		"New York;Dodd, Mead;1921 [c1911"			"Yellow men and gold"	"longfiction"	"contemporary"
"nyp.33433074879259"				"u"			1873	1873	1873	1	1		"New York;G.W. Carleton & Co.;1873."	"Fiction"	"Fiction"	"Loyal unto death. A novel ... Three volumes in one, complete"	"longfiction"	"contemporary"
"uc2.ark+=13960=t43r0vq9h"	"Reid, Mayne"	"Reid, Thomas Mayne"		"m"	"us"	"1818-1883."	1875	1850	1875	2	1		"N. Y.;Carlton;London;S. Low;1875."	"Fiction"		"The rifle-rangers;"	"longfiction"	"contemporary"
"inu.39000001595003"	"Anderson, Jessica"			"f"	"au"	"1916-2010."	1980	1980	1980	1	1		"South Melbourne, Vic.|Macmillan|1980."	"Fiction"		"The impersonators"	"longfiction"	"contemporary"
"mdp.39015069577073"	"Cranfill, Thomas Mabry"			"u"			1959	1959	1959	2	2		"Austin|University of Texas Press|1959"	"NotFiction"	"translations into English|English literature|Mexican literature|Translations from Mexican|Drawing, Mexican"	"The muse in Mexico : a mid-century miscellany"	"notfiction"	"contemporary"
"mdp.39015014859345"	"Winwar, Frances"			"f"	"us"	"1900-1985."	1953	1953	1953	1	1		"New York|Harper|c1953."	"Fiction"	"Napoleon|Fiction|1769-1821|Emperor of the French"	"The eagle and the rock"	"longfiction"	"contemporary"
"njp.32101076479763"	"Verne, Jules"			"u"		"1828-1905."	1911	1872	1905	1	1	"v.7"	"New York;V. Parke;c1911."	"Fiction"		"Works of Jules Verne"	"longfiction"	"reprint"
"uc1.b3727928"	"Wylie, Philip"			"m"	"us"	"1902-1971."	1934	1934	1934	2	2		"New York|Farrar & Rinehart|1934."	"Fiction"		"Finnley Wren, his notions and opinions : together with a haphazard history of his career and amours in these moody years, as well as sundry rhymes, fables, diatribes and literary misdemeanors : a novel in a new manner"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t10p1qp5d"	"West"	"West, Jane"	"Mrs. West"	"f"	"uk"		1827	1827	1827	4	4	"v.2"	"London;Printed for Longman, Rees, Orme, Brown, and Green;1827."			"Ringrove;, or Old Fashioned Notions"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t04x5jz3v"	"Beale, Anne"			"f"	"uk"		1889	1889	1889	3	3	"v.3"	"London;Hurst and Blackett;1889."			"Restitution"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t0ns18n38"	"Mant, Alicia Catherine"			"f"	"uk"	"1788-1869."	1817	1817	1817	2	2	"v.1"	"London;Printed for Law and Whittaker ... London;1817."			"Montague Newburgh; or, The mother and son"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t9m333839"	"Lindsay"	"Lindsay, Lady Caroline Blanche Elizabeth"		"f"	"uk"	"1845-1912."	1891	1891	1891	6	6	"v.1"	"London;R. Bentley;1891."			"Bertha's earl"	"longfiction"	"contemporary"
"wu.89099787574"	"Shastid, Thomas Hall"			"m"	"us"	"1866-1947."	1923	1923	1923	3	3		"Ann Arbor, Michigan|George Wahr|London|Wheldon and Wesley, Ltd.|1923."	"Fiction"	"Simon|of Cyrene|Fiction"	"Simon of Cyrene, dimachaerus splendens,: or, The story of a man's (and a nation's) soul"	"longfiction"	"contemporary"
"mdp.39015048561743"	"Blackthorn, John"		"Blackthorn, John"	"m"	"us"		2000	2000	2000	1	1		"New York|W. Morrow & Co.|c2000."	"Political fiction|Love stories|Fiction"	"1928-1967|Fiction|Guevara, Che|History|Revolution, 1959"	"I, Che Guevara : a novel"	"longfiction"	"contemporary"
"nyp.33433074864434"	"Baron, Gorell, Ronald Gorell Barnes"	"Barnes, Ronald Gorell"		"m"	"uk"	"1884-1963."	1917	1917	1917	1	1		"New York;London [etc.;Longmans, Green and Co.;1917."	"Fiction"		"In the night"	"longfiction"	"contemporary"
"uc1.b4097481"	"O'Casey, Sean"			"u"		"1880-1964."	1939	1939	1939	2	2		"New York|Macmillan|1939."	"NotFiction"		"I knock at the door; swift glances back at things that made me"	"notfiction"	"contemporary"
"hvd.32044013683610"				"u"			1824	1824	1824	1	1		"Dedham [MA;M and W. H. Mann, printers;1824."	"NotFiction"	"Badger, Sarah|d.1822"	"Statement of facts, relative to the last will of the late Mrs. Badger of Natick : which was disallowed on the final hearing"	"notfiction"	"contemporary"
"mdp.39015064115846"	"Intirā Pārttacārati"	"Parthasarathy, R."	"Parthasarathy, Indira"	"m"	"in"	"1930-"	2005	2005	2005	1	1		"New Delhi|Rupa & Co.|2005."	"Fiction"		"Comrades of Jesus"	"longfiction"	"contemporary"
"mdp.39015002309618"	"Ritzer, George"			"u"			1981	1981	1981	1	1		"Boston|Allyn and Bacon|c1981."	"Bibliographies|NotFiction"	"Sociology"	"Toward an integrated sociological paradigm : the search for an exemplar and an image of the subject matter"	"notfiction"	"contemporary"
"nyp.33433074881040"	"Marshall, L. A, Mrs"			"f"	"us"		1826	1826	1826	2	2		"Philadelphia;Amer. S. School Union;1826."	"Fiction|NotFiction"	"Conduct of life|English fiction"	"A sketch of my friend's family, intended to suggest some practical hints on religion and domestic manners"	"longfiction"	"contemporary"
"hvd.32044096989538"	"Ellet, E. F. (Elizabeth Fries)"			"u"		"1818-1877."	1840	1840	1840	2	2	"v.9"	"Boston;Marsh, Capen, Lyon and Webb;1840."	"Fiction"	"Description and travel"	"Rambles about the country"	"notfiction"	"contemporary"
"wu.89005393855"	"McIntyre, John Thomas"			"m"	"us"	"1871-1951."	1919	1918	1919	1	1		"New York;A.L. Burt;c1919"	"Fiction"		"Ashton-Kirk, criminologist"	"longfiction"	"contemporary"
"njp.32101073360370"	"Woodworth, Francis C. (Francis Channing)"		"Tinker, Theodore"	"m"	"us"	"1812-1859."	1854	1854	1854	1	1		"New York;Clark, Austin & Smith;1854."	"Juvenile audience|NotFiction"		"The balloon, and other stories ... : for children"	"juvenile"	"contemporary"
"mdp.39015063542172"	"Collins, Wilkie"			"m"	"uk"	"1824-1889."	1884	1884	1884	3	3	"v.3"	"London;Chatto & Windus;1884."	"Fiction|NotFiction"	"823C69I"	"I say no"	"longfiction"	"contemporary"
"mdp.39015033010151"	"Carr, John Dickson"			"m"	"us"	"1906-1977."	1944	1944	1944	1	1		"New York|London|Harper & brothers|1944"	"Fiction"		"Till death do us part, a Dr. Fell mystery story"	"longfiction"	"contemporary"
"uc1.b3473182"	"Royce, Kenneth"			"m"	"uk"	"1920-1997."	1967	1967	1967	1	1		"London|Cassell|1967."	"NotFiction"		"Bones in the sand"	"longfiction"	"contemporary"
"mdp.39015057083993"	"Taylor, Meadows"	"Taylor, Philip Meadows"		"m"	"uk"	"1808-1876."	1863	1863	1863	7	5	"v.1"	"Edinburgh;W. Blackwood;1863."	"Fiction|NotFiction"	"Fiction|1526-1765|Maratha (Indic people)|History"	"Tara : a Mahratta tale"	"longfiction"	"contemporary"
"mdp.39015020686518"	"Lamming, George"			"m"	"ba"	"1927-"	1958	1958	1958	2	2		"London|M. Joseph|1958"	"NotFiction"		"Of age and innocence"	"longfiction"	"contemporary"
"mdp.39076002266299"	"Stackpole, Edouard A"			"m"	"us"	"1903-1993"	1935	1935	1935	1	1		"New York|W. Morrow|1935."	"Fiction|ContainsBiogMaterial"	"Juvenile fiction|Whalers (Persons)|Whaling"	"Madagascar Jack : the story of a Nantucket whaler, being the account of Obed C. Folger, thirteen years of age, who went to the South Seas with whalemen, and found there many adventures as well as sperm whales"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t5t72p82m"	"Besant, Walter, Sir"			"m"	"us"	"1836-1901."	1876	1876	1876	7	7	"v.3"	"London;Tinsley Brothers;1876."	"Fiction|NotFiction"		"The golden butterfly"	"longfiction"	"contemporary"
"uc2.ark+=13960=t01z43536"	"Costello, Louisa Stuart"			"f"		"1799-1870."	1848	1848	1848	3	3	"v.2"	"London;R. Bentley;1848."			"Clara Fane, or, The contracts of a life"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t08w42t7q"	"Venn, Susannah C"			"u"	"uk"		1884	1884	1884	3	3	"v.2"	"London;R. Bentley;1884."			"The Dailys of Sodden Fen"	"longfiction"	"contemporary"
"mdp.39015026437684"	"Rasmussen, Vilhelm"			"u"		"1869-1939."	1920	1920	1920	2	2	"v.3"	"London [etc.;Gyldendal;1920"	"NotFiction"	"Kindergarten|Child psychology"	"The kindergarten child, thought, imagination and feeling; will and morale"	"notfiction"	"contemporary"
"uc2.ark+=13960=t0ht2hx56"	"Sidgwick, Alfred, Mrs"	"Sidgwick, Cecily"		"f"	"uk"	"1854-1934."	1917	1917	1917	1	1		"New York;W.J. Watt & Company;c1917"			"Salt of the earth"	"longfiction"	"contemporary"
"uc1.32106017829828"	"Vollmann, William T"			"m"	"us"	"1965-1959"	1987	1987	1987	2	2		"New York|Atheneum|1987."	"Fiction"		"You bright and risen angels : a cartoon"	"longfiction"	"contemporary"
"inu.30000122924032"	"Kamata, Suzanne"			"f"	"us"	"1965-"	2007	2007	2007	1	1		"Wellfleet, Mass.|Leapfrog Press|St. Paul, Minn.|Distributed in the United States by Consortium Book Sales and Distribution|2008, c2007."	"Fiction"	"Marital conflict|Fiction|Custody of children|Women artists|Americans|Interracial marriage|Japan|Culture conflict"	"Losing Kei : a novel"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t3514q38x"	"Holstein, Anthony Frederick"			"m"	"uk"		1810	1810	1810	4	4	"v.4"	"London;Printed at the Minerva Press, for A.K. Newman;1810."			"The miseries of an heiress"	"longfiction"	"contemporary"
"uc1.$b119319"	"Guth, Paul"			"m"	"fr"	"1910-1997."	1957	1956	1957	1	1		"London|Cape|1957"	"Fiction"		"The innocent tenant;"	"longfiction"	"contemporary"
"osu.32435059299925"	"Wyman, Levi Parker"			"m"		"1873-"	1923	1923	1923	1	1		"New York|A.L. Burt|c1923"	"NotFiction"		"The Golden boys along the river Allagash"	"longfiction"	"contemporary"
"uc2.ark+=13960=t3610x82j"				"u"			1836	1836	1836	1	1	"v.3"	"London;R. Bentley;1836."			"Adventures of Bilberry Thurland"	"longfiction"	"contemporary"
"mdp.39015014552411"	"Davis, Christopher"			"m"	"us"	"1928-"	1975	1975	1975	2	2		"New York|Harper & Row|1975"	"Fiction"		"The Sun in mid-career"	"longfiction"	"contemporary"
"mdp.39015063957503"	"Fletcher, J. S. (Joseph Smith)"			"m"	"uk"	"1863-1935."	1924	1913	1924	1	1		"London|Hodder and Stoughton limited|1924"	"Fiction"		"The secret of the Barbican and other stories"	"shortfiction"	"contemporary"
"uc2.ark+=13960=t2p55ds9s"	"Peck, Ellen"		"Pine, Cuyler"	"f"			1875	1875	1875	2	2		"New York;Carleton;1875."			"Ecce femina; or, The woman Zoe"	"longfiction"	"contemporary"
"loc.ark+=13960=t22b9ds5h"	"Harman, Michael Garber"			"m"	"us"		1909	1909	1909	2	2		"Richmond, Va.;Southern publishing company;1909."		"United States|Walking|Description and travel|Walking. [from old catalog]"	"The Arizona limited"	"notfiction"	"contemporary"
"njp.32101013593403"	"Day, Samuel Phillips"			"m"			1872	1300	1872	1	1		"London;Cassell, Petter, and Galpin;1872"	"Juvenile audience|London|England|Fiction|Juvenile literature"		"The rare romance of Reynard the fox, the crafty courtier : together with The shifts of his son Reynardine : in words of one syllable"	"shortfiction"	"reprint"
"nyp.33433075762652"	"Trollope, Frances Milton"			"f"	"uk"	"1779-1863."	1832	1832	1832	5	5	"v. 2"	"London;Whittaker, Treacher;1832."	"Fiction"		"The refugee in America: a novel"	"longfiction"	"contemporary"
"inu.32000009261134"	"Conrad, Joseph"			"m"	"uk"	"1857-1924."	1925	1899	1924	1	1	"v.21"	"Garden City, N.Y.|Doubleday, Page & Co.|1925."	"Fiction"		"Lord Jim"	"longfiction"	"reprint"
"nyp.33433074922729"	"Smith, Elizabeth"			"u"		"1776-1806."	1809	1806	1806	2	2	"v. 2"	"Bath;Printed by R. Cruttwell;1809."	"NotFiction"	"Miscellanea|English literature"	"Fragments, in prose and verse:"	"notfiction"	"contemporary"
"uc2.ark+=13960=t4rj4988x"	"Corcoran, Brewer"			"m"	"us"	"1977-"	1918	1918	1918	1	1		"Boston;Page;1918."			"The Boy Scouts of Kendallville"	"longfiction"	"contemporary"
"nyp.33433043248826"	"Camp, Walter"		"Colton, Matthew M."	"m"	"us"	"1859-1925."	1913	1913	1913	1	1		"New York;Hurst & Company;c1913"	"Fiction"		"Frank Armstrong, captain of the nine"	"longfiction"	"contemporary"
"uc2.ark+=13960=t3804z03n"	"Roe, A. S"			"u"			1849	1849	1849	1	1		"New York;D. Appleton;c1849, t.p. 1850."			"James Montjoy"	"longfiction"	"contemporary"
"nyp.33433074837471"	"Beatty, John"			"m"	"us"	"1828-1914."	1883	1883	1883	2	2		"Philadelphia;J.B. Lippincott & Co.;1883."	"Fiction"		"The Belle o'Becket's lane. An American novel"	"longfiction"	"contemporary"
"mdp.39015002652405"	"Bradbury, Malcolm"			"m"	"uk"	"1932-2000."	1976	1976	1976	3	3		"London|Secker & Warburg|1976."	"Fiction|NotFiction"		"Who do you think you are? : Stories and parodies"	"shortfiction"	"contemporary"
"mdp.39015047453652"	"Stamadianos, Jorge"			"m"	"cl"	"1961-"	1999	1999	1999	1	1		"Pittsburgh, PA|Latin American Literary Review Press|1999."	"Fiction"	"Buenos Aires|Adultery|Women|Rich people|Fiction|Greeks|Americans|Fortune hunters|Argentina"	"Beer cans in the Rio de la Plata"	"longfiction"	"contemporary"
"njp.32101064071184"				"u"	"us"		1837	1837	1837	1	1		"Boston;Weeks, Jordan, & Co.;1837."	"Fiction"		"Living on other people's means; or, The history of Simon Silver"	"longfiction"	"contemporary"
"nyp.33433034411045"	"Wood, Ellen"			"f"	"uk"	"1814-1887."	1886	1862	1886	1	1		"London;R. Bentley & Son;1886."	"Fiction"	"English fiction"	"A life's secret. A novel"	"longfiction"	"contemporary"
"pst.000008276803"	"Torre-Bueno, J. R. de la (José Rollin)"			"u"		"1871-1948"	1939	1939	1939	1	1	"pt.1 no.1"	"Lancaster, Pa.|1939]."	"NotFiction"	"Hemiptera|North America"	"A synopsis of the Hemiptera-Heteroptera of America north of Mexico"	"notfiction"	"contemporary"
"wu.89062856570"	"Barnes Emily R. (Emily Ripley)"			"u"		"1800-"	1888	1888	1888	1	1		"Boston;G. H. Ellis;1888."	"History|ContainsBiogMaterial|NotFiction"	"fast/NIC/NAC|fast|(OCoLC)fst01222428|Walpole|History|1712-1777)|Bellows family (Benjamin Bellows"	"Narratives, traditions and personal reminiiscences connected with the early history of the Bellows family, and of the village of Walpole, N.H"	"notfiction"	"contemporary"
"mdp.39015002601626"				"u"			1969	1969	1969	1	1		"Boston|Houghton Mifflin|1969."	"NotFiction"	"Social conditions|African Americans"	"The Image is you"	"notfiction"	"contemporary"
"uc2.ark+=13960=t2697641q"	"Merezhkovsky, Dmitry Sergeyevich"			"m"	"ru"	"1865-1941."	1901	1895	1901	2	2		"Westminster;A. Constable;1901."		"331-363|Julian|Emperor of Rome|Fiction"	"The death of the gods"	"longfiction"	"contemporary"
"uc1.32106016894641"	"Ikezawa, Natsuki"			"m"	"jp"	"1945-"	2001	2000	2001	1	1		"Tokyo|New York|Kodansha International|2001"	"Novel|Suspense fiction"	"Fiction|Drug traffic|Southeast Asia|Political corruption"	"A burden of flowers"	"longfiction"	"contemporary"
"uva.x000664921"	"bp., Fitzgerald, Oscar Penn"			"m"	"us"	"1829-1911."	1895	1895	1895	1	1		"Nashville, Tenn.;Publishing house of the M.E. Church, South;1895."	"Fiction"	"Social life and customs|Description and travel"	"California sketches. New and old"	"longfiction"	"contemporary"
"nyp.33433076044340"	"Seavy, Tom"			"m"			1916	1916	1916	1	1		"Wantagh, New York;Bartlett Publishing Company;1916."	"Fiction"	"1916|Imprints"	"Dom Quick Jota"	"longfiction"	"contemporary"
"nyp.33433076069602"	"Lee, Eliza Buckminster"			"f"	"us"	"1794-1864."	1852	1852	1852	1	1		"Boston;Ticknor, Reed, and Fields;1852."	"Fiction"		"Florence, the parish orphan; and A sketch of the village in the last century"	"longfiction"	"contemporary"
"mdp.39015005382133"	"Bemelmans, Ludwig"			"u"		"1898-1962."	1955	1955	1955	4	4		"New York|Viking Press|1955."	"Fiction"		"The world of Bemelmans; an omnibus"	"notfiction"	"contemporary"
"mdp.39076002598642"	"Means, Florence Crannell"			"f"	"us"	"1891-1980."	1953	1953	1953	1	1		"Boston|Houghton Miffllin Co.|1953."	"Juvenile audience|Fiction"	"Young women|Juvenile fiction"	"Alicia"	"longfiction"	"contemporary"
"uc1.32106006277773"	"Irving, Washington"			"u"		"1783-1859."	1848	1848	1848	1	1	"v.9"	"New York;Putnam;c1848-1866."	"NotFiction"		"The works of Washington Irving in twelve volumes"	"notfiction"	"contemporary"
"loc.ark+=13960=t9q24h56b"	"Thurston, E. Temple (Ernest Temple)"			"m"	"uk"	"1879-1933."	1910	1910	1910	2	2		"New York;Dodd, Mead and company;1910."	"Fiction"		"The patchwork papers"	"shortfiction"	"contemporary"
"njp.32101013998008"	"Ritchie, Anne Thackeray"			"f"	"uk"	"1837-1919."	1863	1863	1863	4	4		"New York;J.G. Gregory;1863."	"Fiction"		"The story of Elizabeth; a tale"	"longfiction"	"contemporary"
"mdp.39015058691026"	"Bryant, William Cullen"			"m"	"us"	"1794-1878,"	1832	1832	1832	4	4	"copy 2"	"New York;J. & J. Harper;1832."	"NotFiction"		"Tales of Glauber-Spa"	"shortfiction"	"contemporary"
"inu.30000112141985"	"Simms, William Gilmore"			"m"	"us"	"1806-1870."	1841	1841	1841	8	3		"London;John Cunningham;1841."	"Fiction"	"Revolution, 1775-1783|History|American fiction|Fiction|Fiction|History"	"The kinsmen: or The Black Riders of Congaree. A tale"	"longfiction"	"contemporary"
"uc1.b182927"	"Reed, Andrew"			"m"	"uk"	"1787-1862."	1820	1820	1820	2	2	"v. 2"	"London;Francis Westley;1820."			"No fiction"	"longfiction"	"contemporary"
"mdp.39015013248664"	"Mackenzie, Compton, Sir"			"m"	"uk"	"1883-1972."	1928	1928	1928	1	1		"Garden City, N. Y.|Doubleday, Doran & co.|1928."	"NotFiction"		"Extremes meet"	"longfiction"	"contemporary"
"njp.32101039900962"	"Collins, Wilkie"			"m"	"uk"	"1824-1889."	1879	1856	1879	2	1		"New York;D. Appleton;1879."	"Fiction"		"A rogue's life, from his birth to his marriage"	"longfiction"	"contemporary"
"hvd.hn2hc5"				"u"			1824	1824	1824	1	1		"Dublin;Printed by Bentham & Gardiner;1824."	"Fiction"		"The history of Richard MacReady, the farmer lad"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t8cg02x3m"	"Eden, Eleanor"			"f"	"uk"		1867	1867	1867	2	2	"v.1"	"London;R. Bentley;1867."			"Dumbleton Common"	"longfiction"	"contemporary"
"hvd.hn3828"				"u"			1845	1845	1845	1	1		"Boston;Wm. Crosby and H.P. Nichols;1845."	"Fiction"		"Hebrew tales: selected and translated from the Ancient Hebrew sages"	"shortfiction"	"contemporary"
"mdp.39015030763281"	"Middleton, Stanley"			"m"	"uk"	"1919-2009."	1972	1972	1972	1	1		"London|Hutchinson and Co.|c1972"	"NotFiction"		"Cold gradations"	"longfiction"	"contemporary"
"osu.32435052534187"	"Barnes, Annie Maria"			"f"	"us"	"1857-"	1927	1927	1927	1	1		"Philadelphia|The Penn publishing company|1927."	"NotFiction"		"A knight of Carolina"	"longfiction"	"contemporary"
"pst.000056601855"	"Roosevelt, Elliott"			"m"	"us"	"1910-1990"	2001	1990	1990	1	1		"Thorndike, Me.|Center Point Pub.|2001."	"Mystery fiction|Fiction|Historical fiction"	"Large type books|Roosevelt, Franklin D|Fiction|(Franklin Delano)|1882-1945"	"New deal for death : a ""Blackjack"" Endicott novel"	"longfiction"	"contemporary"
