"docid","author","realname","pseudonym","gender","nationality","authordate","inferreddate","firstpub","latestcomp","allcopiesofwork","copiesin25yrs","enumcron","imprint","genres","subjects","category","shorttitle"
"hvd.hwe3l9","Opie, Amelia Alderson",,,"f","uk","1769-1853.",1809,1806,1809,7,7,"v.4","London;Printed for Longma","Fiction",,"shortstories","Simple tales"
"mdp.39015067663909","Pelton, Theodore",,,"m",,,2006,2000,2006,1,1,,"Buffalo, N.Y.|Starcherone","Fiction","Short stories, American","novel","Endorsed by Jack Chapeau : 2 an even greater extent"
"mdp.39015070295814","Weber, Henry William",,,,,"1783-1818,",1812,,1812,1,1,,"Edinburgh;J. Ballantyne a","UnknownGenre","Voyages, Imaginary","reprint","Popular romances: consisting of imaginary voyages and travels"
"uc2.ark+=13960=t9959md8w","Elliott, E. S",,,"f",,"1836-1897.",1869,,1869,1,1,,"Boston;New York;E.P. Dutt",,,"novel","I must keep the chimes going"
"uc1.b4954595",,"Länsberg, Olle",,"m","sw","1922-1998.",1969,1964,1969,1,1,,"New York|Random House|196","NotFiction","Fiction","novel","Dear John"
"nyp.33433075723407","Miss. Watson",,,"f","uk",,1812,,1812,6,6,"v. 2","London;Printed by A. J. V","Fiction",,"novel","Rosamund, countess of Clarenstein"
"inu.39000002079684",,,,"u","sri",,1979,,1979,2,2,,"New Delhi|Sterling|1979.","NotFiction","Sri Lanka|Tales","shortstories","Folk tales of Sri Lanka"
"mdp.39015000626559","Koestler, Arthur",,,"m","hun","1905-1983.",1946,,1946,6,6,,"London|Macmillan & co., l","Fiction|NotFiction",,"novel","Thieves in the night; chronicle of an experiment"
"uc1.32106011160972","Conrad, Joseph",,,"m","uk","1857-1924.",1924,,1924,1,1,"v.24","Garden City, N.Y.|Doubled","NotFiction",,"reprint","Complete works of Joseph Conrad"
"uc1.b3338160","Dautert, Erich",,,,,"1901-",1937,,1937,1,1,,"Bristol|Arrowsmith|1937","NotFiction","Seals (Animals)|Whaling|S","nonfic","Big game in Antarctica"
"mdp.39015056670584","Acker, Kathy",,,"f","us","1948-1997.",1995,,1995,1,1,,"Edinburgh|San Francisco, ","Fiction",,"novel","Pussycat fever"
"uc1.b4938181","Household, Geoffrey",,,"m","uk","1900-1988.",1980,,1980,1,1,,"London|M. Joseph|c1980.","NotFiction","Fiction in English","novel","The sending"
"uc2.ark+=13960=t58c9t94r","Murfree, Fanny Noailles Dickinson",,,"f","us",,1891,,1891,3,3,,"Boston;New York;Houghton,",,,"novel","Felicia;"
"uc1.$b104986","Robertson, Constance Noyes",,,"f","us","1897-1985.",1938,,1938,1,1,,"New York|Toronto|Farrar &","Fiction",,"novel","Seek-no-further"
"mdp.39015063931243","Hofland, (Barbara), Mrs",,,"f","uk","1770-1844.",1815,,1815,1,1,,"Philadelphia;M. Carey;181","NotFiction",,"novel","Iwanowna; or, The maid of Moscow : a novel"
"mdp.39015063945649","Parker, Maude",,,"f","us",,1934,,1934,1,1,,"Boston|New York|Houghton ","Fiction",,"novel","Impersonation of a lady"
"mdp.39015034521842","Disch, Thomas M",,,"m","us","1940-2008.",1984,,1984,1,1,,"New York|Harper & Row|c19","Fiction",,"novel","The businessman : a tale of terror"
"uc2.ark+=13960=t46q1vv6t","Jacobs, W. W. (William Wymark)",,,"m","uk","1863-1943.",1919,,1919,6,6,,"New York;C. Scribner's So","NotFiction",,"novel","Deep waters"
"njp.32101069165379","Bury, Charlotte Campbell, Lady",,,"f","uk","1775-1861.",1826,,1826,9,9,"vol. 2","London;Saunders and Otley","Fiction",,"novel","Alla giornata : or, To the day"
"uiuo.ark+=13960=t8qc0p18w","Sutherland, Alexander",,,"m",,,1823,,1823,4,4,"v.2","London;A.K. Newman;1823.",,,"novel","Macrimmon"
"uc2.ark+=13960=t6nz82z9r","Bamford, Mary Ellen",,,"f","us","1857-1946.",1893,,1893,1,1,,"Boston;D. Lothrop Company",,,"shortstories|juvenile","Talks by queer folks"
"nnc1.1002393476",,,,"u","uk",,1842,,1842,1,1,"v.2","London;1842.","NotFiction",,"novel","Trevor Hastinges; or, The battle of Tewkesbury;"
"mdp.39015064415188","Banim, John",,,"m","ir","1798-1842.",1828,,1828,3,3,"v.1","London;H. Colburn;1828.","NotFiction|War stories|Hi","Fiction|18th century|Hist","novel","The croppy; a tale of 1798"
"nyp.33433076016843","Cooper, James Fenimore",,,"m","us","1789-1851.",1859,1842,1851,1,1,"v. 30","New York;W. A. Townsend;1","NotFiction",,"novel","The Wing-and-Wing"
"uiuo.ark+=13960=t9c548401",,,,"u",,,1807,,1807,1,1,"v.4","London;Printed for Longma",,,"novel","Theodore"
"mdp.39015062626232","Rendell, Ruth",,,"f","uk","1930-2015.",2005,,2005,1,1,,"London|Hutchinson|2005.","Fiction|Detective and mys","England|Fiction|Kings Mar","novel","End in tears"
"hvd.hwkd81","Lewis, M. G. (Matthew Gregory)",,,"m","uk","1775-1818.",1808,,1808,3,3,"v.1-2","London;Printed by D.N. Sh","Fiction","English literature|823L58","shortstories","Romantic Tales"
"nyp.33433106908175","Pilgrim, David, pseud",,,"u",,,1950,1941,1950,1,1,"---","London|Macmillan & Co. Lt","Fiction","Charles|Fiction|King of E","novel","No common glory"
"nyp.33433076096506","Lytton, Edward Bulwer Lytton, Baron",,,"m","uk","1803-1873.",1842,,1842,2,2,,"Leipzig;B. Tauchnitz;1842","Fiction",,"shortstories","Eva : a true story of light and darkness ; The ill-omened marriage, other tales & poems ; and The pilgrims of the Rhine"
"mdp.39015043067647","BaragohÄÃ±i, NirupamÄ",,,,,"1932-",1999,,1999,1,1,,"New Delhi|Sahitya Akademi","NotFiction",,"nonfic","Abhiyatri = One life many rivers"
"nyp.33433082529482","Abbott, Jane",,,"f","us","1881-1968.",1919,,1919,2,2,,"Philadelphia;London;J. B.",,,"novel","Larkspur"
"nyp.33433075729800","Edgeworth, Maria",,,"f","ir","1767-1849.",1806,,1806,2,2,"v. 2","London;Printed for J. Joh","Fiction","1792-1822|Shelley, Percy ","novel","Leonora"
"osu.32435066780271","Diplomat","Carter, John Franklin",,"m","us","1897-1967.",1930,,1930,1,1,,"New York|Jonathan Cape & ","Mystery fiction|Fiction","United States|Murder|Fict","novel","Murder in the State department"
"mdp.39015041026827","Calloway, Kate",,,"f","us","1957-",1997,,1997,1,1,,"Tallahassee, Fla.|Naiad P","Fiction","Women detectives|Lesbians","novel","2nd fiddle : a Cassidy James mystery"
"njp.32101067329647","Kelty, Mary Ann",,,"f","uk","1789-1873.",1823,1822,1823,3,3,"vol.1","London;Whittaker;1823.","NotFiction",,"novel","Osmond; a tale"
"njp.32101068154408","Longfellow, Henry Wadsworth",,,"m","us","1807-1882.",1866,1839,1866,1,1,"vol. 2","Boston;Ticknor & Fields;1","UnknownGenre",,"novel","Hyperion"
"uc1.b4103265","Trollope, Anthony",,,"m","uk","1815-1882.",1860,1857,1860,4,2,,"New York;Harper & Brother","Fiction|NotFiction",,"novel","The three clerks : a novel"
"wu.89064313984","Wiesel, Elie",,,"m","rom","1928-2016.",1998,1983,1998,1,1,,"New York|Schocken Books|1","Fiction","Fiction|Holocaust, Jewish","novel","The fifth son"
"mdp.39015035383887","Freeman, R. Austin (Richard Austin)",,,"m","uk","1862-1943.",1932,,1932,1,1,,"New York|Dodd, Mead & com","Fiction",,"novel","Dr. Thondyke's discovery"
"mdp.39015073376975","DiCarlo, Manny",,,"m",,,1975,,1975,1,1,,"Santee, Calif.|Surree Lim","Fiction","Gay men|Gay erotic litera","novel","Rigid and ready"
"nyp.33433075747158",,"Harris, Thaddeus Mason",,"m","us","1768-1842.",1826,,1826,1,1,"v. 1","London;J. Hatchard;1826.","Fiction","Jews|English fiction|Fict","novel","Sephora; a Hebrew tale, descriptive of the country of Palestine, and of the manners and customs of the ancient Israelites"
"nyp.33433074959820","Derville, Leslie",,,"f","us",,1904,,1904,1,1,,"New York;G.W. Dillingham ","Fiction",,"novel","The other side of the story : a novel"
"mdp.39015060438713","Higginson, Thomas Wentworth",,,"m","us","1823-1911.",1898,,1898,4,4,,"London;Macmillan company;","NotFiction","Geographical myths|Legend","shortstories","Tales of the enchanted islands of the Atlantic"
"uiuo.ark+=13960=t8ff3q63g","Turner, O. E",,,,,,1883,,1883,1,1,,"Chicago;O.E. Hammond;1883",,"Illinois|Stiles, Charles|","nonfic","Sturla-Stiles tragedy"
"mdp.39015062063014","Lem, StanisÅ‚aw","Lem, Stanisław",,"m","pol","1921-2006.",1973,1961,1973,4,4,,"New York|Seabury Press|19","Fiction|NotFiction",,"novel","Memoirs found in a bathtub"
"mdp.39015080841656","Barfield, Owen",,,"m","uk","1898-1997.",2009,1989,1997,1,1,,"S.l.|Barfield Press|2009.","Fiction","Spring|Fiction","novel","Eager spring"
"nyp.33433076061971","White, Eliza Orne",,,"f","us","1856-1947.",1895,,1895,2,2,,"Boston;New York;Houghton,","Fiction",,"novel","The coming of Theodora [a novel]"
"uc2.ark+=13960=t1vd71h0r","Andersen, H. C. (Hans Christian)",,,,,"1805-1875.",1880,,1875,1,1,,"Boston;Houghton, Osgood a",,"Voyages and travels|Ander","nonfic","Pictures of travel"
"mdp.39015030727245","Comfort, Alex",,,"m","uk","1920-2000.",1949,,1949,2,2,,"London|Routledge & Kegan ","Fiction",,"novel","On this side nothing"
"mdp.39015016441647","Dickens, Charles",,,,,"1812-1870.",1880,,1870,2,2,"v.11-12","New York;G. Routledge and","Fiction",,"reprint","Sketches by Boz. Great expectations"
"pst.000020477523","Moore, Robin","Moore, Robin|Machlin, Mitt",,"m","us","1925-2008.",1975,,1975,1,1,,"New York|Pyramid Books|c1","NotFiction",,"novel","The set up"
"uc1.b4100405","Morley, Christopher",,,"m","us","1890-1957.",1925,,1925,1,1,,"Haverford, Pa.|The Haverf","Fiction",,"novel","Hostages to fortune"
"loc.ark+=13960=t5cc1gw63","Robertson, Donald G., [from old catalog]",,,,,,1918,,1918,1,1,,"Chicago;D. G. Robertson;c",,"American wit and humor","nonfic","War time laughs, verses"
"uc1.$b105956","Waten, Judah L",,,"m","au","1911-1985.",1954,,1954,2,2,,"Melbourne|Australasian Bo","Fiction|NotFiction",,"novel","The unbending"
"njp.32101064790742","Stepney, Catherine Pollock Manners, Lady",,,"f","uk","1778-1845.",1838,,1838,3,3,"vol.1","London;H. Colburn;1838.","Fiction",,"novel","The courtier's daughter"
"uiuo.ark+=13960=t09w1328x","Parker, Emma",,,"f","uk",,1813,,1813,3,3,"v.1","London;Printed for B. and",,,"novel","Aretas"
"nyp.33433076087786","Irving, Washington",,,"m","uk","1783-1859.",1875,,1859,3,2,,"Philadelphia, London;J.B.","Fiction","Fiction|Catskill Mountain","reprint","The legend of Sleepy Hollow, and The spectre bridegroom. From the ""Sketch book"""
"mdp.39015000545643","Pettavel, John Paul",,,"m",,"1924-",1951,,1951,1,1,,"Aldington|Kent|Hand and F","NotFiction",,"novel","The good Samaritan, a novel"
"nyp.33433067278386","Redding, Cyrus",,,"m","uk","1785-1870.",1863,,1863,1,1,"v. 1","London;Skeet;1863.","NotFiction","Misers","nonfic","Memoirs of remarkable misers"
"uc1.32106016310473",,,,,,,1996,,1996,1,1,,"Davis, CA|Hi Jinx Press|1","Fiction","Horror tales|Short storie","shortstories","Life and limb : selected tales of peril, predicament and dire distress"
"nnc1.cu58328041","Pinkerton, Allan",,,"m","us","1819-1884.",1881,,1881,3,1,,"New York;G. W. Carleton &","NotFiction","United States|Detectives|","novel","The rail-road forger and the detectives"
"uc1.b4951404","Pinkus, Oscar",,,"m","us","b. 1927",1970,1969,1970,1,1,,"Englewood Cliffs, N.J.|Pr","NotFiction","Pinkus, Oscar","novel","A choice of masks"
"mdp.39015008839428",,,,,,,1970,,1970,1,1,,"Taipei, Taiwan|Mei Ya Pub","UnknownGenre","Short stories, English|Sh","shortstories","The ivory balls and other stories"
"uc1.$b56306","Austin, F. Britten (Frederick Britten)",,,"m","uk","1885-1941.",1934,1932,1934,1,1,,"Philadelphia|J. B. Lippin","NotFiction","Revolutions|History","shortstories","The red flag"
"nyp.33433082014881","Cooper, James Fenimore",,,"m","us","1789-1851.",1855,1843,1851,6,2,,"London;R. Bentley;1855.","Fiction|NotFiction",,"novel","Wyandotte : or, the hutted knoll"
"mdp.39015030847498","Baker, Richard Merriam",,,"m",,"1896-",1938,,1938,1,1,,"New York|C. Scribner's so","Fiction",,"novel","Death stops the bells, Franklin Russell's third case"
"nyp.33433075830962","Kock, Paul de","Kock, Charles Paul de",,"m","fr","1793-1871.",1833,,1833,2,2,"v. 2","Philadelphia;Carey, Lea a","Fiction",,"novel","The modern Cymon"
"nc01.ark+=13960=t28925t0h","Conrad, Joseph","Conrad, Joseph|Ford, Ford Madox",,"m","uk","1857-1924.",1904,1903,1904,6,4,,"New York;McClure, Phillip","Fiction|NotFiction",,"novel","Romance"
"mdp.39015055937604","Sen, Selina",,,"f","in",,2007,,2007,1,1,,"New Delhi|India Ink|2007.","Fiction",,"novel","A mirror greens in spring"
"pst.000063969689","Gray, Patsey",,"Clark, Virginia","f","us",,1961,,1961,1,1,,"New York|Coward-McCann|19","NotFiction",,"novel|juvenile","Loco, the bronc"
"nyp.33433082546916","Kingston, William Henry Giles",,,"m","uk","1814-1880.",1869,,1869,1,1,,"Boston;Lee & Shepard;1869","NotFiction",,"novel","Schoolboy days; or, Ernest Bracebridge"
"njp.32101068164175","Maitland, James A",,,"m",,,1853,,1853,1,1,,"New-York;H. Long & Brothe","Fiction",,"novel","The old doctor: or, Stray leaves from my journal"
"uc1.$b242892","Harriman, John",,,"m",,"1904-",1940,,1940,1,1,,"New York|Howell, Soskin &","NotFiction",,"novel","Winter term"
"njp.32101063579898","Alexander, Louis Charles",,,"m",,"1839-",1902,,1902,2,2,,"London;G. Richards;1902.","NotFiction",,"novel","Book of Ballynoggin"
"wu.89100334630","Kaye-Smith, Sheila",,,"f","uk","1887-1956.",1940,,1940,1,1,,"New York and London|harpe","NotFiction",,"novel","Ember lane: a winter's tale"
"uc1.32106019239273","Bryant, Dorothy",,,"f","us","1930-2017.",1972,,1972,1,1,,"Philadelphia|Lippincott|1","Fiction","Married women|Fiction|Mid","novel","Ella Price's journal; a novel"
"uc2.ark+=13960=t78s4tc10","Kavanagh, Julia",,,"f","ir","1824-1877.",1856,1855,1856,2,2,,"New York;Appleton;1856.",,,"novel","Rachel Gray"
"pst.000021202162",,,,,,,1977,,1977,1,1,"v.5","Pleasantville, N.Y.|Reade","NotFiction","Condensed books","reprint","Reader's digest condensed books : vol. 5, 1977"
"njp.32101067172963","Scott, Walter, Sir",,,"m","uk","1771-1832.",1819,1814,1819,9,1,"v.1","Edinburgh;Printed for Arc","Fiction|NotFiction","English fiction","novel","Waverley"
"wu.89099327637","Robinson, Lewis George",,"Limnelius, George","m",,"1886-",1936,,1936,1,1,,"New York|G.P. Putnam's So","NotFiction",,"novel","The General goes too far"
"mdp.39015022217015","Saxton, Alexander",,,"m","us","1919-2012.",1943,,1943,2,2,,"New York and London|Harpe","Fiction",,"novel","Grand crossing"
"pst.000007801778","Kramer, Nora",,,"f","us","1896-1984.",1960,,1960,1,1,,"New York|Random House|c19","NotFiction","Children's stories","shortstories|juvenile","The cozy hour storybook"
"umn.31951000955378i","Kummer, Frederic Arnold",,,,,"1873-1943.",1922,,1922,3,3,,"Garden City, N.Y.;Doubled","NotFiction","Troglodytes|Cave dwellers","nonfic","The first days of man, as narrated quite simply for young readers"
"uc2.ark+=13960=t7sn03n62","Cupples, George",,,"m","uk","1822-1891.",1878,1848,1878,4,4,,"London;Sands;1878","NotFiction",,"reprint","The green hand;"
"nyp.33433074871272","Duchess","Hungerford, Margaret Wolfe",,"f","uk","1855-1897.",1895,,1895,1,1,,"Philadelphia;J.B. Lippinc","Fiction","English fiction","shortstories","Molly Darling and other stories"
"uc1.b3332046","Stevenson, Robert Louis",,,"m","uk","1850-1894.",1894,,1894,1,1,"v.3","Edinburgh;Printed by T. a","NotFiction",,"nonfic","Works"
"hvd.32044020392411","Hatton, Ann Julia",,,"f","uk","1764-1838.",1822,,1822,4,4,"v.3","London;A.K. Newman;1822.","Fiction",,"novel","Guilty or not guilty, or, A lesson for husbands : a tale"
"inu.30000120975713","Brown, Christy",,,"m","ir","1932-1981",1975,,1974,3,2,,"New York|Stein and Day|19","Fiction|UnknownGenre",,"novel","A shadow on summer"
"mdp.39015063919321","Harris, Credo Fitch",,,"u",,"1874-1956.",1915,,1915,2,2,,"Boston;Small, Maynard & c","Fiction",,"novel","Sunlight Patch"
"nyp.33433074942859","Conybeare, William John",,,"m","uk","1815-1857.",1856,,1856,1,1,,"New York;Wiley & Halsted;","Fiction",,"novel","Perversion  : or, the causes and consequences of infidelity, a tale for the times"
"uva.x000427966","Cooper, James Fenimore",,,"m","us","1789-1851.",1861,1841,1851,9,4,,"New York;W.A. Townsend an","NotFiction|War stories|Bi","Delaware Indians|Fiction|","novel","The deerslayer; or, The first war-path. A tale. Illustrated from drawings by F.O.C. Darley"
"uc1.b189944","Gallenga, Antonio Carlo Napoleone",,,"m","it","1810-1895.",1846,,1846,3,3,"v.1","London;Wiley & Putnam;184",,,"shortstories","Domestic vicissitudes of Eli Blackgown, D.D. -- Caterina, a tale of the harvest home -- Orazia, a tale of the carnival -- Aurelia, a tale of the university -- Evidence of woman's love -- San NicolÃ² de Bari, a legend of southern Italy"
"nyp.33433081962080","Wright, Julia McNair",,,"f","us","1840-1903.",1872,,1872,1,1,,"Philadelphia;J.P. Skelly ","Juvenile audience|Fiction","Children's stories, Ameri","novel","The cabin in the brush"
"umn.319510020851165","Fletcher, J. S. (Joseph Smith)",,,"m","uk","1863-1935.",1923,,1923,1,1,,"New York|Grosset & Dunlap","NotFiction",,"novel","The lost Mr. Linthwaite"
"mdp.39015008247432","Boulle, Pierre",,,"m","fr","1912-1994.",1960,,1960,2,2,,"New York|Vanguard Press|c","Fiction",,"novel","A noble profession"
"uc1.$b803582","Winser, David Michael de Reuda",,"Arey, John Stuart","m","uk","1915-",1943,,1943,1,1,,"London|Eyre & Spottiswood","NotFiction",,"novel","There was no yesterday"
"mdp.39015063916723","Eaton, Charlotte A. (Charlotte Anne)",,,"f","uk","1788-1859.",1826,,1826,6,6,"v.1","Boston;Wells and Lilly;18","Fiction",,"novel","Continental adventures. A novel"
"uc2.ark+=13960=t7tm73t7d","Howitt, William",,,"m","uk","1792-1879.",1850,,1850,1,1,,"London;H. Colburn;1850.",,"Natural history|Outdoor b","nonfic","The year-book of the country; or, The field, the forest, and the fireside"
"mdp.49015002623982","Welch, Pat",,,"f","us","1957-",2001,,2001,1,1,,"Ferndale, Mich.|Bella Boo","Mystery fiction|Fiction","Women detectives|Lesbians","novel","Moving targets : a Helen Black mystery"
"uc1.$b809214","Hill, George Canning",,,"m","us","1825-1898.",1856,,1856,2,2,,"Boston;Higgins & Bradley;","Fiction|NotFiction",,"novel","Amy Lee; or, Without and within"
"uc1.$b245304","Landon, Christopher",,,"m",,,1954,,1954,1,1,,"London|Heinemann|1954","Fiction","Fiction|World War, 1939-1","novel","A flag in the city"
"uc1.$b120129","Ford, Jesse Hill",,,"m","us","1928-1996.",1967,,1967,2,2,,"Boston|Little, Brown|1967","NotFiction",,"shortstories","Fishes, birds, and sons of men"
"mdp.39015069746777","Jennings, Lyle",,,"m",,,1976,,1976,1,1,,"Santee, Calif.|Surree Ltd","Fiction","Sexual behavior|Fiction|G","novel","Chicken trainer"
"njp.32101067629780","Baum, L. Frank (Lyman Frank)",,,"m","us","1856-1919.",1911,,1911,1,1,,"Chicago;Reilly & Britton;","Juvenile works|Juvenile a","Sea stories|Magicians|Fan","novel|juvenile","The sea fairies"
"wu.89094712767","5th Baron, Rossmore, Derrick Warner William Westenra",,,"m","ir","1853-1921.",1912,,1912,1,1,,"New York;George H. Doran ","Autobiography|NotFiction","Court and courtiers","novel","Things I can tell"
"nyp.33433074846431","Curtiss, Philip Everett",,,"m","us","1885-1964.",1915,,1915,1,1,,"New York;London;Harper & ","Fiction","American fiction","novel","The ladder : the story of a casual man"
"nyp.33433075723134","Roche, Regina Maria",,,"f","uk","1764-1845.",1810,,1810,1,1,,"Philadelphia;Published by","Fiction","Irish fiction","novel","The houses of Osma and Almeria; or, Convent of St. Ildefonso. A tale"
"nyp.33433068244239","Norris, Frank",,,"m","us","1870-1902.",1906,,1902,3,3,,"New York;Doubleday, Page;","Fiction",,"novel","The joyous miracle"
"mdp.39015062585339",,,,"u",,,2004,,2004,1,1,"v.2","San Francisco|McAdam/Cage","Fiction","Southern States|Fiction|S","shortstories","The Alumni Grill : anthology of southern writers"
"umn.31951002079955l","Ruffini, Giovanni",,,"m","it","1807-1881.",1863,,1863,2,2,,"New York;Carleton;London;","NotFiction",,"novel","Vincenzo, or, Sunken rocks : a novel"
"pst.000022698933","Kendrick, Baynard Hardwick",,,"m","us","1894-1977.",1948,,1948,2,2,,"Garden City, N.Y.|Sun Dia","Fiction|NotFiction",,"novel","The flames of time"
"uiuo.ark+=13960=t4th93s6c","Phillips, Samuel",,,"m","uk","1814-1854.",1844,,1844,8,8,"v.3","Edinburgh;W. Blackwood;18","Fiction|NotFiction",,"novel","Caleb Stukely"
"mdp.39015071555471","Hoover, Bessie Ray",,,"f",,"1874-",1922,,1922,1,1,,"Boston;Small, Maynard & c","Fiction","Fiction","novel","Rolling acres"
"mdp.39015063976412","Wilson, John",,,"m","uk","1785-1854.",1822,,1822,8,7,,"Edinburgh;W. Blackwood; [","Fiction|NotFiction","Scottish authors|English ","shortstories","Lights and shadows of Scottish life : a selection from the papers of the late Arthur Austin"
"nyp.33433075777098","Ingemann, Bernhard Severin",,,"m","den","1789-1862.",1846,1828,1846,1,1,,"Longon;Bruce and Wyld;184","NotFiction","Erik Menved, 1286-1319|Fi","novel","The childhood of King Erik Menved. An historical romance"
"nyp.33433074939418","Ayscough, John","Bickerstaffe-Drew, Francis Browning",,"m","uk","1858-1928.",1908,,1908,1,1,,"New York and London;G. P.","Fiction","English fiction","novel","Marotz"
"mdp.39015012210152","Hilton, James",,"Trevor, Glen","m","uk","1900-1954.",1933,1931,1933,2,2,,"New York|London|Harper & ","Fiction|NotFiction",,"novel","Was it murder?"
"uiuo.ark+=13960=t0jt09d3k","Smith, Charlotte Turner",,,"m","uk","1749-1806.",1821,,1806,3,3,"v.3","London;Printed for W. Wri",,,"novel","The republican's mistress;"
"uiuo.ark+=13960=t5r790q9k","Wallace, Ellen",,,"f","uk",,1848,,1848,3,3,"v.1","London;Bentley;1848.",,,"novel","Mr. Warrenne, the medical practitioner"
"coo.31924003818675","Frazier, Anitra",,,,,"1936-",1985,,1985,1,1,,"New York|Beaufort Books|c","NotFiction","Cats|Diseases|Anecdotes","nonfic","It's a cat's life : true stories with practical help for your cat from birth to old age"
"inu.30000126685910","Ibezim, Joy Ndidiamaka",,,"f","ni",,2008,,2008,1,1,,"Owerri, Nigeria|Alphabet ","Novel","Youth|Nigeria|Fiction","novel","Chiamaka"
"uc1.32106019618609","Logan, Eliza",,,"f","uk",,1823,,1823,3,3,"v.1","Edinburgh;Maclachlan and ","NotFiction","Fiction|Gowrie Conspiracy","novel","Saint Johnstoun; or, John, Earl of Gowrie"
"mdp.39015017436828","Ari, Mark",,,"m",,,1993,,1993,1,1,,"Boston, MA|Zephyr Press|c","Fiction","Fiction|Poland|BaÊ»al Shem","novel","The shoemaker's tale"
"mdp.39015080874483","Van Name, Mark L",,,"m","us","1955-",2009,,2009,1,1,,"Riverdale, NY|Baen Pub. E","Fiction|Science fiction","Nanotechnology|Fiction|So","novel","Overthrowing heaven"
"uc1.$b63289","Bertin, CÃ©lia","Bertin, Célia",,"f","fr","1920-2014.",1955,1953,1955,2,2,,"New York|McGraw-Hill|c195","Fiction|NotFiction",,"novel","The last innocence"
"uc1.32106007238014","Conrad, Joseph",,,,,"1857-1924.",1924,,1924,1,1,"v.8","Garden City, N.Y.|Doubled","NotFiction",,"reprint","Complete works of Joseph Conrad"
"mdp.39015067875818","Hereford, Robert A",,,,,"1902-",1913,,1913,1,1,,"Caldwell, Id.;The Caxton ","UnknownGenre","RoschÃ©, Louis|1852-1937|S","nonfic","Old Man River, the memories of Captain Louis Rosché, pioneer steamboatman"
"uc2.ark+=13960=t5h98zs4s","Curwood, James Oliver",,,"m","us","1878-1927.",1920,,1920,3,3,,"New York;Grosset and Dunl","Fiction|Photoplay edition",,"shortstories","Back to God's country, and other stories"
"wu.89058111618","Tytler, Sarah","Keddie, Henrietta",,"f","uk","1827-1914.",1883,,1883,1,1,,"New York;Putman;1883","NotFiction","1755-1793|Marie Antoinett","novel","Marie Antoinette;"
"njp.32101067634244","Hannay, James",,,"m","uk","1827-1873.",1855,,1855,3,3,"v.2","London;Hurst;1855.","NotFiction",,"novel","Eustace Conyers; a novel"
"mdp.39015010370453","Deighton, Len",,,"m","uk","1929-",1965,1964,1964,1,1,,"New York|Putnam|1965, c19","Fiction","1945-1990|Fiction|History","novel","Funeral in Berlin, a novel"
"nyp.33433075818801","Du Boisgobey, FortunÃ©","Abraham-Dubois, Fortuné Hippolyte Auguste ","Du Boisgobey, Fortuné ","m","fr","1821-1891.",1876,1875,1876,1,1,,"Philadelphia;Claxton, Rem","Fiction","French fiction","novel","The golden tress"
"uc1.b3339459","James, G. P. R. (George Payne Rainsford)",,,"m","uk","1799-1860.",1844,1835,1844,1,1,"v. 1","London;Smith, Elder, and ","Fiction",,"novel","The Gipsy"
"mdp.39015005354504","Cable, George Washington",,,"m","us","1844-1925.",1889,1890,1889,4,3,,"New York;C. Scribner's so","Fiction|NotFiction","Civil War, 1861-1865|Fict","shortstories","Strange true stories of Louisiana"
"inu.30000000957484","Achebe, Chinelo",,,"f","ni",,1988,,1988,1,1,,"Ibadan|Heinemann Educatio","Fiction",,"shortstories","The last laugh and other stories"
"nyp.33433076023427","Hodges, Sydney",,,"m","uk","1829-1900.",1876,,1876,1,1,,"Philadelphia;J.B. Lippinc","Fiction","American fiction","novel","A new Godiva"
"nyp.33433074938121","Lytton, Rosina Bulwer Lytton, Baroness",,,"f","uk","1802-1882.",1839,,1839,6,6,"v. 1","New York;Harper & Bros.;1","Fiction","Fiction|Lytton, Edward Bu","novel","Cheveley : or, The man of honour"
"nyp.33433076069917","Lathrop, William Addison",,,"m","us","1864-1925.",1919,,1919,1,1,,"New York;A.L. Burt Compan","NotFiction",,"novel","Love time in Picardy"
"wu.89089202519","Prydz, Alvilde",,,"m","no","1848-1922.",1920,1906,1920,1,1,,"S.l.|s.n.|192-].","NotFiction",,"novel","The children at Hœro Gaard "
"mdp.39015018889785","Francis, Dick",,,"m","uk","1920-2010.",1990,,1990,1,1,,"London|Michael Joseph|199","Fiction",,"novel","Longshot"
"mdp.39015000540891","Pacey, Desmond",,,"m","ca","1917-1975.",1958,,1958,1,1,,"Toronto|Ryerson Press|195","Fiction",,"shortstories","The picnic, and other stories"
"wu.89015458359",,,,"u",,,1923,,1923,1,1,11,"New York|Current Literatu","Fiction","French fiction|English fi","novel","The French immortals"
"nyp.33433076038847","Sinclair, B. M","Sinclair, Bertha Muzzy",,"f","us","1874-1940.",1918,,1918,1,1,,"Boston;Little, Brown, and","Fiction",,"novel","Skyrider"
"nyp.33433082548128","Hancock, H. Irving (Harrie Irving)",,,"m","us","1868-1922.",1911,,1911,1,1,,"Philadelphia;Henry Altemu","NotFiction",,"juvenile|novel","Dick Prescott's second year at West Point; or, Findng the glory of the soldier's life"
"mdp.39015078574327","Wyss, Johann David",,,"m","swi","1743-1818.",1818,1812,1818,37,2,"v.2","London;Printed for M.J. G","Juvenile audience|Publish","Shipwreck survival|Advent","juvenile|novel","The Swiss family Robinson: or, Adventures of a father and mother and four sons in a desert island: being a practical illustration of the first principles of machanics, natural philosophy, natural history, and all those branches of science which most immediately apply to the business of life. Translated from the German of M. Wiss [1]"
