docid	allwords	stanfordwords
mdp.39015003344325	79672	1948
inu.39000000277678	45040	2762
mdp.39015046394428	88044	8402
mdp.39015008687637	84170	4841
uc1.b4363708	86644	5797
mdp.39015019851974	109767	7361
pst.000046236876	3143	194
mdp.39015008606157	114739	7123
uc1.b4451101	125533	9047
inu.39000001595003	127015	8211
uc1.b4948945	100876	4712
mdp.39015002705260	76756	4893
uc1.b4446335	92699	5469
uc1.b4362506	145439	13137
uiuo.ark+=13960=t1kh1680z	78180	2764
uc1.32106007586479	37034	2397
uc1.b4951630	84841	5954
uc1.b4449524	138143	10272
uc1.b4350583	108263	6055
mdp.39015048416450	107836	6312
uc1.32106006836651	90156	5018
uc1.32106005205981	88559	5469
mdp.39015053616549	104124	5960
uc1.$b534058	150444	6586
mdp.39015014169653	139536	8563
uc1.b4439362	2034	126
mdp.39015034521842	93570	5278
mdp.39015046831361	170079	11519
pst.000025465600	129757	8501
uc1.32106006839267	85282	4542
uc1.b3464943	97840	6522
mdp.39015013501922	72899	4824
mdp.39015008008214	74336	3877
mdp.39015001181851	18830	1511
mdp.39015015472114	34643	2586
pst.000050297498	155592	9045
mdp.39015054073187	389505	25159
mdp.39015013470565	59330	3299
inu.39000000974274	58888	3971
mdp.39015014541265	74404	5080
mdp.39015051149659	69041	6349
inu.30000112128651	96432	4518
inu.39000005582288	52159	4726
mdp.39015050309551	100365	5872
uc1.b4975632	76182	7658
mdp.39015017665764	86796	5055
mdp.39015018930597	46041	3060
uc1.32106011486989	138905	10797
mdp.39015050292658	135781	8565
wu.89098012495	12966	833
mdp.39015038098920	90042	6719
mdp.39015049863932	52524	3678
inu.30000000957484	32429	1860
mdp.39015018985666	107251	5424
mdp.39015055109840	39712	2536
mdp.39015012866847	184232	8692
pst.000014560620	91468	6196
mdp.49015000298159	129613	7593
uc1.32106009609949	68018	4787
uc1.b4102375	150665	7485
mdp.39015049665212	40739	2300
uc1.32106008857663	24066	1344
mdp.39015061469048	61010	3065
pst.000018705881	89484	3948
mdp.39015051353996	43320	2138
mdp.39015062850154	157015	12846
mdp.39015061469188	40495	2423
mdp.39015025248579	155043	7418
mdp.39015058084958	128983	10290
uc1.32106011619290	53604	3788
uc1.b4361894	78025	4587
uc1.b4439355	95835	8071
uc1.b4381884	62083	4101
coo.31924003818675	63652	4195
mdp.39015024894282	34828	1569
uc1.b3799976	12976	804
mdp.39015018520398	132498	9454
mdp.39015019429110	108188	10770
mdp.39015025280705	193615	14876
mdp.39015028917642	54785	2278
uc1.b4355423	146813	7524
mdp.39015034034556	79614	7208
mdp.39015019607376	66751	4121
uc1.32106011001762	41031	2381
mdp.39015032951694	63237	4049
mdp.39015029554261	154742	9206
uc1.32106011502157	74948	6904
mdp.39015029475343	108155	7711
mdp.39015033964035	29561	1677
mdp.39015029577601	70244	4053
uc1.32106012556582	136384	12626
uc1.32106014289976	56809	3497
inu.30000057526448	150937	9792
mdp.39015054076024	348273	21034
mdp.39015017436828	64138	4734
mdp.39015029242024	155799	6086
inu.30000064046976	35265	1615
uc1.32106009785699	588575	40216
uc1.32106010481312	118655	10976
inu.30000045131764	47714	3058
mdp.39015017697734	49483	1995
mdp.39015028919721	36018	1717
mdp.39015029232769	121341	8662
mdp.39015039922623	60857	3743
mdp.39015025248355	109654	7562
mdp.39015031793568	89798	4424
uc1.b3822888	35421	2619
wu.89062201041	164796	12442
mdp.39015041650410	44217	2452
mdp.39015018889785	119276	7574
mdp.39015033983001	52989	2359
mdp.39015022067816	90179	5457
mdp.39015061142009	303644	20424
inu.30000026037832	97843	4382
mdp.39015058807549	163579	11374
mdp.39015028435223	123410	9027
pst.000032788860	87561	5591
uc1.32106014494055	71479	7611
mdp.39015032082433	50424	3315
mdp.39015058708945	270467	14264
mdp.39015029900688	130946	10104
mdp.39015025186779	36766	1925
mdp.39015019864969	102894	7225
mdp.39015032903190	60381	3566
mdp.39015029529800	39114	2948
mdp.39015040571328	114581	6932
mdp.39015050727299	102680	7727
mdp.39015038419779	18259	1310
mdp.39015054016459	500135	39357
mdp.39015037422741	58428	2879
mdp.39015042826951	39721	1179
mdp.39015047511772	80870	6244
mdp.39015034399827	89078	7717
uc1.32106014786492	162186	10345
mdp.39015038101666	110000	8162
mdp.39015037822650	90688	6481
mdp.39015037474619	109595	8773
mdp.39015047837722	123577	7017
mdp.39015056670584	14339	890
mdp.39015041026827	64376	4727
uc1.32106013465049	130795	8621
uc1.32106015584854	162425	9661
mdp.39015037698258	85729	6235
mdp.39015049639100	198697	10433
mdp.39015034243983	78771	4450
uc1.32106015004911	94631	7054
mdp.39015063092467	33819	1889
inu.30000057511846	26140	1387
mdp.39015045656983	114899	11354
mdp.39015048750809	42673	3325
mdp.39015039923225	84207	4738
mdp.39015047446235	171786	11758
mdp.39015041983316	130162	6234
mdp.39015040659941	72616	5249
mdp.39015037756031	80259	5274
mdp.39015037351007	80676	4802
inu.30000055841815	78762	6215
mdp.39015047872398	94236	5017
inu.30000085374894	106235	8768
mdp.39015048749934	110609	6237
mdp.39015040844386	52798	2771
mdp.39015035016099	22062	1008
mdp.39015047453652	63734	5963
osu.32435058055286	80906	7817
mdp.39015038148683	88088	6479
uc1.32106016310473	93062	6499
uc1.32106017921492	87577	5469
mdp.39015062440535	46155	2600
uc1.b4557361	66550	4152
mdp.39015037818021	219747	9351
mdp.39015059119886	115616	8739
mdp.39015056512109	86264	5991
mdp.39015055883816	141663	9862
inu.30000107396149	20443	1203
mdp.39015055478666	105687	7993
inu.30000107494209	81461	4855
mdp.39015050326985	112218	6333
mdp.39015053114891	159809	11874
coo.31924105504561		
mdp.39015056671277	104593	8854
pst.000056848915	121591	8635
mdp.39015049970133	79673	7029
mdp.49015002623982	101699	8012
mdp.39015053746841	72333	4136
inu.30000077060451	24324	939
mdp.39015054266831	33677	1956
mdp.39015058831424	230309	12442
inu.30000088035518	75428	4430
mdp.39015060804708	61936	3512
mdp.39015054294908	439547	30397
uc1.32106017775336	81368	3900
mdp.39015053378181	113401	9643
mdp.39015056303046	71456	5710
mdp.39015059168735	166389	9664
mdp.39015048561743	176733	9962
uc1.32106015834119	164079	7329
mdp.39015059159650	130300	7838
mdp.39015056287512	132524	8580
mdp.39015062585339	74064	5216
mdp.39015059976020	128535	10297
mdp.39015077145541	112240	8765
mdp.39015063226115	66650	3508
mdp.39015066783013	32417	1907
mdp.39015069354358	175356	11299
mdp.39015068802589	95404	8398
mdp.39015084094443	80677	5748
inu.30000110594508	80958	5883
mdp.39015077627878	65609	4927
mdp.39015062626232	124911	7974
mdp.39015079149517	151312	10038
inu.30000095651000	218251	16860
mdp.39015066824247	74262	6551
inu.30000107397808	104175	7448
uc1.32106018712015	145967	13111
inu.30000122924032	71116	4998
mdp.39015055937604	112590	7256
mdp.39015061425164	97149	6641
mdp.39015070697662	73992	6397
uc1.32106018997434	115363	8031
mdp.39076002869191	153321	8745
mdp.39015078783464	92326	5962
mdp.39015082701189	27744	1918
inu.30000110580952	156913	9836
mdp.39015060836171	87769	5609
inu.30000126685910	33489	1614
mdp.39076002787351	53847	3484
mdp.39015080888038	70057	4631
mdp.39015060667444	116026	6487
mdp.39015064116265	101560	4806
mdp.39015080879938	103581	6467
mdp.39015066888838	128673	11283
mdp.39015084095309	115546	7663
mdp.39015063240744	100053	5420
inu.30000109973788	46571	3491
mdp.39015064115846	57848	2603
mdp.39015080844932	105568	4963
mdp.39015059204787	114939	8348
mdp.39015064866943	87623	3638
mdp.39015077147133	84977	4361
mdp.39015063306859	109685	8278
inu.30000107336434	158612	9514
mdp.39015060594010	137087	7836
mdp.39015079305028	98500	7356
mdp.39015066855217	71808	4160
mdp.39015073893649	90210	5727
inu.30000110613373	201227	12148
mdp.39015080874483	168140	10154
inu.30000115708384	21647	1882
mdp.39015078790006	105163	7336
mdp.39015060617720	65095	3727
mdp.39015066897003	154791	8088
mdp.39015077669524	216868	13261
mdp.39015074301576	82524	5687
mdp.39015080862744	93006	6262
mdp.39015055945185	537411	21612
mdp.39015078800441	91180	6157
uc1.b5177491	25090	1114
mdp.39015063268497	60149	3386
